0.12921310615700232, 909.8766187417152
0.5489419681689851, 886.6523911491794
0.9686675419809943, 863.5770368104418
1.4206667985324941, 839.3106964413176
1.8403964825944703, 816.0492505353321
2.195665938476764, 791.2246354644644
2.4756490417834316, 768.3229665884915
2.841737388021728, 740.339757316203
3.132443695065171, 718.61170592434
3.4232259595279997, 693.4446823697361
3.746274245224382, 667.4335474660959
4.036994132533715, 645.0906495360459
4.3277683409066094, 620.2883654532479
4.618562114069344, 594.60028551035
4.941599811761811, 569.0685224839403
5.425879327452747, 543.3134495768332
5.877858032754411, 519.9775670439484
6.32985728930591, 495.7112266748244
6.749568614251369, 473.28098976921274
7.266052212449021, 449.48608137044994
7.8469854891847755, 427.7319771591723
8.427975158550076, 403.4246966452537
9.105666626572535, 380.94348192849293
9.815416519807126, 367.01706573226943
10.525128748205663, 354.79592498864474
11.23478866433189, 344.9432223736295
11.944433933021877, 335.7536824346249
12.654133606475053, 324.10096684186647
13.36385001985537, 311.6903510479531
14.073581080671936, 298.61657257802904
14.783318418961176, 285.25858153267177
15.49303901732328, 272.65849068846967
16.202696840958616, 262.90052559859873
16.912337924666815, 253.90046070988285
17.62198528584769, 244.61618324573385
18.331628462046783, 235.52138083187356
19.041242343373384, 227.75290377003466
19.75083320730017, 221.02653948478383
20.460327816645915, 218.65810135617448
21.169870553282177, 214.11070014924428
21.87945513973629, 207.66854843942667
22.58896648900917, 204.5422101096624
23.2984652833367, 201.98429693076412
24.00796198517334, 199.52112127701037
24.717462871991764, 196.8684705729678
25.426976313755535, 193.647394718059
26.136418610828976, 193.647394718059
26.84586090790242, 193.647394718059
27.555303204975857, 193.647394718059
28.264745502049294, 193.647394718059
28.97418779912274, 193.647394718059
29.683632188687064, 193.55265719291458
30.39307239326962, 193.647394718059
31.102575372578926, 190.900006488872
31.812026039615937, 190.52105638829448
32.52146833668938, 190.52105638829448
33.23091063376282, 190.52105638829448
33.94035293083626, 190.52105638829448
34.6497952279097, 190.52105638829448
35.35923752498314, 190.52105638829448
36.06867982205658, 190.52105638829448
36.77812211913002, 190.52105638829448
37.48756441620346, 190.52105638829448
38.1970067132769, 190.52105638829448
38.90646784276837, 189.66841866199502
39.615924787278054, 189.00525598598438
